"segId","mainAge","licenseHeld","noClaims","gender","drivers","numCars","coverType","persMiles","numClaims","numOffences","leadTime","201504-avgMonthlyEnq","201504-enqToSale","201504-enqToClick","201504-clicksPerCLicker","201504-clickToSale","201504-pctOkResults","PctCh-Enq","Ch-enqToSale","Ch-enqToClick","Ch-ClicksPerClicker","Ch-clickToSale","Ch-okResults"
98642,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",70,0.1079,0.3659,2.3659,0.3659,1,0.39,0.0479,0.1702,0.4093,0.1702,0.02
98643,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","4: 21-27",57,0.0614,0.1892,2.7568,0.1892,1,0.4741,0.0011,-0.0167,0.7273,-0.0167,0.0086
98644,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","1: 0-5k","2: 1+","1: 0","5: 28+",144,0.0208,0.24,1.56,0.24,0.9931,0.036,-0.0175,-0.0677,-0.8823,-0.0677,0.0122
98651,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",701,0.1234,0.4494,1.9532,0.4494,0.9971,0.4614,-0.0378,-0.0156,-0.0107,-0.0156,0.0006
98652,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",332,0.0904,0.3333,2.1167,0.3333,0.9985,0.6221,-0.0367,-0.0838,-0.001,-0.0838,0.018
98653,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",328,0.0944,0.3425,2.1602,0.3425,0.9924,0.648,-0.0026,0.0014,-0.1398,0.0014,0.0024
98654,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",246,0.057,0.2074,2.3111,0.2074,0.998,0.1526,-0.0416,-0.1505,0.1918,-0.1505,-0.0005
98655,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",916,0.0109,0.1613,2.121,0.1613,0.9978,0.0136,-0.019,-0.1152,-0.4865,-0.1152,0.0122
98656,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",82,0.135,0.55,2.275,0.55,1,0.2474,-0.0283,-0.0017,0.4647,-0.0017,0.0255
98657,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",23,0.1304,0.6667,1,0.6667,0.9348,-0.0676,0.0358,0.4074,-0.8519,0.4074,-0.0652
98660,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",70,0.0214,0.2143,2.2143,0.2143,0.9714,-0.1985,-0.0091,-0.021,0.0672,-0.021,-0.0209
98661,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",170,0.1265,0.4216,2.1471,0.4216,1,0.4826,-0.0421,0.0131,-0.2684,0.0131,0.0174
98662,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",74,0.1149,0.3778,2.0667,0.3778,1,0.362,0.0044,-0.0222,-0.9111,-0.0222,0.0307
98663,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",88,0.0343,0.15,1.95,0.15,1,0.9737,-0.0409,-0.1064,-0.2038,-0.1064,0
98664,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",62,0.04,0.1667,1.5,0.1667,1,0.5244,-0.0494,-0.0674,-0.6277,-0.0674,0
98665,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",186,0.0108,0.1333,1.9333,0.1333,1,0.1288,-0.0278,-0.1461,-0.2284,-0.1461,0.0122
98670,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","2: 5k-10k","2: 1+","2: 1+","5: 28+",23,0,0,2.3333,0,0.9783,-0.0282,-0.0704,-0.4167,-0.25,-0.4167,-0.0077
98671,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","1: 0-6",136,0.1181,0.5161,1.8548,0.5161,0.9963,0.3372,-0.0003,0.0717,-0.1452,0.0717,0.016
98672,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","2: 7-13",79,0.0886,0.3182,1.8182,0.3182,1,0.454,-0.0402,-0.1485,0.0182,-0.1485,0.0429
98673,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","3: 14-20",80,0.0688,0.3333,1.6061,0.3333,0.9938,0.7143,-0.0241,0,-0.3939,0,0.0009
98674,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","4: 21-27",56,0.027,0.12,2.04,0.12,0.982,0.6324,-0.0906,-0.2938,-0.4428,-0.2938,-0.018
98675,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","1: 0","5: 28+",228,0.0197,0.2727,2.8788,0.2727,0.9956,0,-0.0051,-0.0154,0.2517,-0.0154,0.0161
98680,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","1: 0","2: 1+","5: 28+",24,0,0,2.3333,0,0.9574,-0.2579,-0.0211,-0.2222,0.6667,-0.2222,-0.0004
98685,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","1","3: 10k+","2: 1+","1: 0","5: 28+",52,0,0,1,0,0.9905,-0.144,-0.0272,-0.2174,-1.087,-0.2174,0.0013
98691,"8: 51-60","4: 20+","4: 10+","2","1: 1","1: 1","2","1: 0-5k","1: 0","1: 0","1: 0-6",46,0.0549,0.2174,1.5652,0.2174,0.978,0.6852,-0.0438,-0.2037,-0.3822,-0.2037,-0.0096
98796,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","1: 0-6",522,0.1216,0.4394,1.9031,0.4394,0.9971,0.6279,-0.0166,-0.0305,-0.0262,-0.0305,0.0127
98797,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","2: 7-13",189,0.0688,0.2549,1.8235,0.2549,1,0.4035,-0.0624,-0.132,-0.3298,-0.132,0.0124
98798,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","3: 14-20",191,0.0785,0.3125,2.0729,0.3125,1,0.3708,-0.0267,-0.0701,-0.0749,-0.0701,0.0096
98799,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","4: 21-27",112,0.0673,0.2459,1.4754,0.2459,1,0.115,-0.0127,-0.0332,-0.8851,-0.0332,0
98800,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","1: 0","5: 28+",466,0.0129,0.2,2.35,0.2,0.9979,-0.0335,-0.0161,-0.0877,-0.3623,-0.0877,0.0158
98801,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",38,0.0909,0.35,2.05,0.35,1,1.4574,-0.0368,-0.05,0.65,-0.05,0.0213
98805,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","1: 0","2: 1+","5: 28+",28,0,0,3,0,0.9825,-0.0393,-0.0225,-0.5,0.5,-0.5,0.0386
98807,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",90,0.1333,0.4364,1.5636,0.4364,1,0.7763,-0.0048,0.0325,-0.4748,0.0325,0.0197
98808,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",32,0.1111,0.3182,2.5909,0.3182,1,0.2434,0.0453,0.0801,0.3052,0.0801,0
98811,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","1: 0-5k","2: 1+","1: 0","5: 28+",70,0.0143,0.1667,1.9167,0.1667,0.9929,0.0606,-0.0009,-0.0333,-0.6833,-0.0333,0.003
98818,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",478,0.1004,0.4683,1.7268,0.4683,1,0.7071,-0.0305,0.0042,-0.3238,0.0042,0.0131
98819,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",216,0.088,0.3654,2.1154,0.3654,0.9977,0.9059,-0.0238,-0.0109,-0.2411,-0.0109,0.0036
98820,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",202,0.0596,0.2759,1.7356,0.2759,0.9975,0.9252,-0.0169,-0.0168,-0.5327,-0.0168,0.0039
98821,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",139,0.0324,0.1915,1.6809,0.1915,1,0.5109,-0.0437,-0.0885,-0.6125,-0.0885,0.0254
98822,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","1: 0","5: 28+",490,0.0092,0.1406,2.0312,0.1406,0.999,0.055,-0.0131,-0.0777,-0.2223,-0.0777,0.0133
98823,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",36,0.1268,0.4286,1.5714,0.4286,1,0.0758,-0.0652,-0.1143,-1,-0.1143,0.0303
98827,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",37,0,0,1.5,0,0.973,0.11,-0.02,-0.1667,-0.75,-0.1667,-0.017
98828,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",102,0.0931,0.38,1.44,0.38,1,0.4101,-0.0175,-0.0338,-0.7324,-0.0338,0
98829,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",34,0.0896,0.2727,1.5909,0.2727,0.9851,-0.005,0.0301,0.042,-0.3706,0.042,-0.0149
98830,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",32,0.0615,0.2353,2.0588,0.2353,1,0.3176,-0.0601,-0.2147,0.1588,-0.2147,0
98832,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",84,0.0119,0.1333,2.2667,0.1333,1,-0.1,-0.0274,-0.164,-0.6523,-0.164,0.025
98838,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","1: 0-6",94,0.1005,0.413,1.8696,0.413,0.9947,0.7182,-0.0267,-0.112,-0.2304,-0.112,0.0008
98840,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","3: 14-20",39,0.0513,0.25,2.5625,0.25,1,1.2075,-0.0431,0.0119,0.4673,0.0119,0
98842,"8: 51-60","4: 20+","4: 10+","2","1: 1","2: >1","1","3: 10k+","1: 0","1: 0","5: 28+",98,0.0154,0.3,1.8,0.3,1,-0.0315,0.0021,0.14,-1.32,0.14,0.0099
98956,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","1: 0-6",707,0.1075,0.3969,1.9948,0.3969,0.9816,0.2663,0.0066,-0.0256,-0.1452,-0.0256,0.0294
98957,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","2: 7-13",246,0.0835,0.3333,2.0163,0.3333,0.9817,0.2742,-0.0117,-0.0567,-0.0618,-0.0567,0.0267
98958,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","3: 14-20",213,0.0986,0.4038,2.0673,0.4038,0.9648,0.4075,0.0193,0.0908,0.0325,0.0908,0.0022
98959,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","4: 21-27",144,0.0554,0.3333,2.7917,0.3333,0.9585,0.126,-0.0615,-0.0833,0.5231,-0.0833,-0.0052
98960,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","1: 0","5: 28+",510,0.0147,0.2083,2.0139,0.2083,0.9794,-0.2288,-0.006,-0.0954,-0.4824,-0.0954,0.0046
98961,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",38,0.1053,0.3478,2.1739,0.3478,0.9737,-0.3486,-0.0833,-0.1678,0.2052,-0.1678,-0.0092
98965,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","1: 0","2: 1+","5: 28+",54,0.0278,0.25,2.9167,0.25,0.9722,-0.2895,0.0015,-0.1029,0.2696,-0.1029,0.0775
98966,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",143,0.0699,0.4255,1.9574,0.4255,1,0.8101,-0.0187,0.1379,-0.4398,0.1379,0.0169
98967,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",34,0.0896,0.5,2.1667,0.5,1,-0.1895,-0.0314,0.1341,-0.1748,0.1341,0
98968,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",36,0.0694,0.1852,1.6667,0.1852,0.9861,-0.0442,-0.0456,-0.2791,-0.2976,-0.2791,-0.0139
98970,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","1: 0-5k","2: 1+","1: 0","5: 28+",92,0.0054,0.1,1.9,0.1,0.9946,-0.0247,-0.0228,-0.1424,-0.1606,-0.1424,0.0122
98977,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",643,0.1073,0.434,1.739,0.434,0.9635,0.4396,-0.0225,-0.0157,-0.2843,-0.0157,-0.0097
98978,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",278,0.0631,0.2318,1.9669,0.2318,1,0.3852,-0.0584,-0.1878,0.0129,-0.1878,0.0266
98979,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",258,0.0774,0.3252,2.1301,0.3252,0.9768,0.261,-0.0365,-0.0818,-0.0153,-0.0818,-0.0135
98980,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",211,0.0711,0.2885,1.7885,0.2885,0.9929,0.1921,-0.0419,-0.0584,-0.5526,-0.0584,0.0023
98981,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","1: 0","5: 28+",679,0.0147,0.2105,2.2316,0.2105,0.989,-0.0617,-0.0106,-0.0759,-0.1174,-0.0759,0.0092
98982,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",80,0.1242,0.4545,2.2727,0.4545,0.9814,0.2644,-0.0119,0.0283,0.4039,0.0283,-0.0186
98983,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",44,0.125,0.5789,2.2105,0.5789,0.9886,0.0909,0.0671,0.3602,0.5543,0.3602,0.0052
98985,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","4: 21-27",24,0.0638,0.2727,2.7273,0.2727,1,-0.2337,-0.0123,0.0035,0.458,0.0035,0.0109
98986,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",83,0.006,0.1111,2.8889,0.1111,0.994,-0.2291,-0.0311,-0.2047,1.2047,-0.2047,0.0218
98987,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",140,0.1039,0.3258,1.9775,0.3258,0.9964,0.2418,-0.0326,-0.0673,-0.0567,-0.0673,-0.0006
98988,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","2: 7-13",62,0.1057,0.3095,2.1429,0.3095,1,0.2219,-0.0003,-0.0626,-0.1595,-0.0626,0.0331
98989,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","3: 14-20",64,0.1024,0.3611,2.1389,0.3611,1,0.4654,0.0177,0.0791,-0.0662,0.0791,0.0077
98990,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","4: 21-27",68,0.0519,0.2121,3.1212,0.2121,1,0.6463,-0.0701,-0.1826,1.2265,-0.1826,0.0244
98991,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","1: 0","5: 28+",156,0.0096,0.125,2.1667,0.125,0.9936,0.1671,-0.0203,-0.2386,-0.0455,-0.2386,0.0135
98993,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","1: 0-6",50,0.1683,0.6296,1.8519,0.6296,0.9901,0.6648,0.0145,0.1469,0.2656,0.1469,0.0011
98997,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","2: 5k-10k","2: 1+","2: 1+","5: 28+",30,0.0508,0.75,1.75,0.75,0.9492,0.0172,0.0279,0.5682,0.0227,0.5682,-0.0394
98999,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","1: 0-6",97,0.1082,0.4038,2.5962,0.4038,0.9845,0.3167,-0.0184,-0.0204,0.8689,-0.0204,0.0479
99000,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","2: 7-13",58,0.0862,0.3226,2.0323,0.3226,1,0.0296,0.0034,-0.0189,0.3981,-0.0189,0.0355
99001,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","3: 14-20",73,0.0411,0.1765,1.6765,0.1765,1,0.6103,-0.0251,-0.1569,-0.4346,-0.1569,0.0074
99002,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","4: 21-27",47,0.0638,0.24,2.36,0.24,0.9681,0.396,-0.0352,-0.1171,0.1457,-0.1171,-0.0319
99003,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","1: 0","5: 28+",160,0.0093,0.2,2.0667,0.2,0.9875,0.0201,-0.0097,-0.0045,-0.0924,-0.0045,0.0024
99008,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","1: 0","2: 1+","5: 28+",23,0,0,1,0,0.9565,0.0147,0,0,-0.75,0,-0.0435
99013,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","1","3: 10k+","2: 1+","1: 0","5: 28+",52,0.0095,0.1111,1.6667,0.1111,1,0.291,0.0013,-0.0889,-0.1333,-0.0889,0.0246
99020,"8: 51-60","4: 20+","4: 10+","2","2: 2+","1: 1","2","1: 0-5k","1: 0","1: 0","1: 0-6",50,0.0297,0.3333,1.2222,0.3333,0.9802,-0.3237,-0.0507,-0.0496,-0.6501,-0.0496,0.0204
99138,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","1: 0-6",1412,0.1027,0.3919,1.7838,0.3919,0.9858,0.2138,-0.0165,-0.075,-0.1781,-0.075,0.0202
99139,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","2: 7-13",669,0.1016,0.3953,2.0291,0.3953,0.9955,0.3851,0.0174,0.0488,-0.2607,0.0488,0.0176
99140,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","3: 14-20",578,0.0804,0.3263,1.9719,0.3263,0.9818,0.2307,-0.0203,-0.0464,-0.2407,-0.0464,-0.0047
99141,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","4: 21-27",419,0.0764,0.3153,2.1724,0.3153,0.9916,0.038,-0.0103,-0.0223,-0.072,-0.0223,0.0082
99142,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","1: 0","5: 28+",1481,0.0115,0.1675,2.5222,0.1675,0.9909,-0.1648,-0.016,-0.1228,0.0927,-0.1228,0.0178
99143,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","1: 0-6",172,0.1283,0.4783,1.7826,0.4783,0.9708,-0.0628,0.0081,0.0262,-0.2379,0.0262,0.0091
99144,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","2: 7-13",68,0.1241,0.4595,1.6757,0.4595,0.9927,-0.2035,0.0117,0.0877,-0.3756,0.0877,0.0043
99145,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","3: 14-20",78,0.0774,0.375,1.75,0.375,0.9871,0.3757,-0.0705,-0.0967,-0.3255,-0.0967,0.0048
99146,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","4: 21-27",48,0.0833,0.4,2.2,0.4,0.9583,-0.1,-0.0479,-0.0773,0.1545,-0.0773,-0.0229
99147,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","1: 0","2: 1+","5: 28+",170,0.0264,0.3913,3.1304,0.3913,0.9589,-0.2786,-0.0018,0.0883,0.7365,0.0883,-0.0171
99149,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","1: 0-6",388,0.1055,0.4039,1.8079,0.4039,0.9923,0.3037,-0.0175,0.0139,-0.1744,0.0139,0.0258
99150,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","2: 7-13",187,0.0882,0.2973,1.9279,0.2973,0.9973,0.3138,-0.0335,-0.0966,-0.2993,-0.0966,0.0161
99151,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","3: 14-20",165,0.0788,0.3133,1.9639,0.3133,0.9939,0.3235,-0.0228,-0.0061,-0.6496,-0.0061,0.0046
99152,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","4: 21-27",132,0.0717,0.3455,2.1818,0.3455,0.9774,-0.0305,-0.0112,0.0335,-0.1668,0.0335,-0.0178
99153,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","1: 0","5: 28+",381,0.0131,0.1695,2.4915,0.1695,0.9816,-0.0338,-0.019,-0.0944,0.1512,-0.0944,0.0061
99155,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","2: 1+","1: 0-6",82,0.1043,0.4595,1.8108,0.4595,0.9755,0.2474,-0.0488,0.0595,-0.2559,0.0595,0.0316
99156,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","2: 1+","2: 7-13",44,0.069,0.375,2.125,0.375,0.954,0.5174,-0.0124,0.1562,0.4688,0.1562,-0.0343
99157,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","2: 1+","3: 14-20",43,0.1047,0.5,2.3889,0.5,1,0.3579,0.0204,0.1364,-0.202,0.1364,0.0211
99159,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","1: 0-5k","2: 1+","2: 1+","5: 28+",58,0,0,1.8333,0,0.9913,-0.2901,-0.0494,-0.4286,-0.0595,-0.4286,0.0078
99161,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","1: 0-6",1705,0.1158,0.4423,1.8488,0.4423,0.9845,0.3832,-0.0145,0.0057,-0.0941,0.0057,0.0031
99162,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","2: 7-13",883,0.0804,0.3128,2.0969,0.3128,0.996,0.3292,-0.0285,-0.0699,0.0616,-0.0699,0.0261
99163,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","3: 14-20",757,0.0931,0.3625,1.7095,0.3625,0.9921,0.469,-0.0071,0.0003,-0.5078,0.0003,0.0154
99164,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","4: 21-27",514,0.072,0.3083,1.7917,0.3083,0.9922,0.0554,-0.0293,-0.0617,-0.4883,-0.0617,0.0155
99165,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","1: 0","5: 28+",1944,0.0121,0.1895,2.4516,0.1895,0.9918,-0.0892,-0.0187,-0.1237,0.0764,-0.1237,0.0132
99166,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","1: 0-6",298,0.1529,0.5449,1.6826,0.5449,0.9832,0.2061,0.0138,0.0636,-0.1678,0.0636,0.0075
99167,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","2: 7-13",154,0.0844,0.4333,2.25,0.4333,1,0.4043,-0.0402,-0.049,0.2029,-0.049,0.0426
99168,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","3: 14-20",107,0.1075,0.4035,1.9123,0.4035,0.9953,0.1547,-0.0148,0.0082,-0.5296,0.0082,0.0241
99169,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","4: 21-27",87,0.0977,0.4359,1.9744,0.4359,0.9885,0.1059,-0.004,0.1071,0.0976,0.1071,0.0055
99170,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","1: 0","2: 1+","5: 28+",288,0.0087,0.1389,1.8611,0.1389,0.9878,-0.2052,-0.0143,-0.097,-0.554,-0.097,0.0053
99172,"8: 51-60","4: 20+","4: 10+","2","2: 2+","2: >1","1","2: 5k-10k","2: 1+","1: 0","1: 0-6",580,0.1335,0.4441,1.9685,0.4441,0.9871,0.3521,-0.0218,-0.039,-0.0992,-0.039,0.0011
